"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"11078","4-25-93-27-NE",0,0,0,0,0,0,0,9.615053658573,9.5326017591,0,0,0,0,0,0,0,14.693079817402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.758697080433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537267167779,0,0,0
"11079","4-25-93-27-NW",0,0,0,0,0,0,0,15.0786297543011,0,0,0,0,0,0,0,0,19.9806860595631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1597601337623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5399833832439,0,0,0
"11080","4-25-93-27-SE",0,0,0,0,0,0,0,24.131145275736,0,0,0,0,0,0,0,0,19.293837254254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6054445428659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481616439278,0,0,0
"11081","4-25-93-27-SW",0,0,0,0,0,0,0,11.6666254042298,1.866460526644,0,0,0,0,0,0,0,29.662782013721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5607171815244,4.673395215014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94631823390235,0,0,0
"11082","4-25-93-28-NE",0,0,0,0,0,0,0,25.0893712363149,0.164126665285,0,0,0,0,0,0,0,16.1091953545547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2260483837028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112740621334,0,0,0
"11083","4-25-93-28-NW",0,0,0.654779660968,0,0,0,0,9.8631743467076,4.033572371371,0,0,0,10.039768528777,0,0,0,20.0747368076965,5.1486422163,0,0,0,0,0,0,0,0,0,0,0,6.458570610805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85149263005706,0,0,0,0,4.483593738156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81751013863156,0,0,0
"11084","4-25-93-28-SE",0,0,0,0,0,0,0,32.30447557365,0.139830776738,0,0,0,0,0,0,0,2.992209621107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9950266104967,7.77491220866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23960751988731,0,0,0
"11085","4-25-93-28-SW",0,0,8.07255562712,0,1.692149402891,0,0,16.018300552082,0.9661461778744,0,0,0,15.6472422558416,0,0,0,9.01835531882414,0.2822296332001,0,0,0,0,0,0,0,0,3.49777798232,0,0,1.97895451412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1992543675979,0,0,0,1.864042341248,0,4.89185818202795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15762377712469,0,0,0
"11086","4-25-93-29-NE",0,0,0.97535781018,0.162685743839,0,0,0,15.421199572496,11.27908927047,0,0,5.43884329743,0.00381431132403,0.948391161084,0,0,4.6914747527,0,0,0,0,0,0,0,0.00941953861289,0,0,0,0,0.0605979384346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4104020170975,4.45308637752,0,0,0,1.06192055476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5114064858773,0,0,0
"11087","4-25-93-29-NW",0,0,0,2.17765813513,3.029696973704,0,0,0,27.377376139954,0,0,0.190961901669,0,11.467609000825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61349570789,7.53788913338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97404593821454,0,0,0
"11088","4-25-93-29-SE",0,0,1.11719990187,1.0410470089567,0.294469782898,0,0,14.679817087619,14.730231142491,0,0,1.07040785937,6.5221864019356,0,0,0,3.189668573916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.594199963826,0,0,0,0,2.53521885018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90089913565556,0,0,0
"11089","4-25-93-29-SW",0,0,0,0.16364985196,0.0353469922222,0,0,23.9910119238634,22.8901180476098,0,0,0.0469568709826,0,5.4899476531564,0,0,5.75275177640683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8161249952257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19948597202517,0,0,0
"11090","4-25-93-3-NE",0,0,0,0,0,0,1.67400530345,11.6900728878807,0,0,0,0,0,0,0,0,13.5630828237127,0,0,0,0,0,0,0,0,0,0,0,0,2.93748778221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0715126556079,1.61722777261,0,0,0,0,0,0,0,0.739092510781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4034528260021,0,0,0
"11091","4-25-93-3-NW",0,0,0,0,0,0,0,6.5682330719703,2.552982342397,0,0,0,0,0,0,0,9.209372361813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3273076265019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4943529195707,0,0,0
"11092","4-25-93-3-SE",0,0,0,0,0,0,1.65408795418,28.964170840367,0,0,0,0,0,0,0,6.184679586065,3.6250089762279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62938390658,5.5832760472108,0,0,0,15.9055359187617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11093","4-25-93-3-SW",0,0,0,0,0,0,0,12.620451788503,0,0,0,0,0,0,0,0,9.8796313680662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7626137148886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26075053800922,0,0,0
"11094","4-25-93-32-NE",0,0,0,0,0,0,0,1.564574574734,17.1179822841837,0,0,0,0,9.07392076384784,0,0,19.98178295893,0,0,0,0,0,0,0,0,0,0,0,0,0.1828074672767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.967780984075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031775155314892,0,0,0,0,0,1.045232100256,0,2.63812093388071,0,0,0
"11095","4-25-93-32-NW",0,0,0,0,1.647107478905,0,0,17.2671135817613,9.9984973524022,0,0,6.6542414884481,0,8.445509792176,0,0,1.8232335668067,0,0,0,0,0,0,0,0,0,0,0,0,0.5052211107762,0,0,0,0,0,0,0,0,0,0,0.417594168514,0,0,0,0,0,8.4776596120721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388908973315,0.8663228806134,0,2.55429227018302,0,0,0.472900236939956
"11096","4-25-93-32-SE",0,0,0,0.830347956371,0,0,0,16.662428659247,11.623852517398,0,0,0,0,12.50775903226,0,0,8.3490587844484,0,0,0,0,0,0,0,3.11045387152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3852910750508,0.122352031233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259587465658,0,3.07264427349818,0,0,0
"11097","4-25-93-32-SW",0,0,0,0,2.0171197601985,0,0,20.5336852458,6.721970700603,0,0,6.984967562592,0,7.26030992688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66239897004,1.77239033993,0,0,2.64755733762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39595795149842,0,0,0.386037095580634
"11098","4-25-93-33-NE",0,0,0,0,0,0,0,1.673617084287,2.6256430932713,0,0,0,0,0,0,2.625771240339,23.2902920219843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.816109077994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77332324351,0,1.53392008731541,0,0,0.752369509095
"11099","4-25-93-33-NW",0,0,0,0,0,0,0,9.1377771609052,1.40631556315,0,0,0,0.075389359641,2.1726979864,0,0,27.6759637845105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.451458705692,0.002333080280278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026888007672106,0,0,0,0,0,0.8536156388477,0,0.56826374722192,0,0,0.1835382746967
"11100","4-25-93-33-SE",0,0,0,0,0,0,0,11.661257293303,0.26952696045,0,0,0,0,0,0,0,7.4338472212178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.223870503928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171864697125,0,0,0
"11101","4-25-93-33-SW",0,0,0,0,0,0,0,11.8925364571024,3.67357192594,0,0,0,0.00177415291153,0,0,0,23.9609208411366,7.76315074802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0698618444816,0.931662932822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13997926979261,0,0,0
"11102","4-25-93-34-NE",0,0,0,0,0,0,0,15.2707441336462,1.778198989538,0,0,0,0,0,0,0,28.6492840627322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2844874565464,0,0,0,0,0,0,0,0,0.479600651646,0,0,0,0,0,0,0,0,0,0,0,0,0.85195330142805,0,0.19257325090028,0,0,0
"11103","4-25-93-34-NW",0,0,0,0,0,0,0,13.0347111499392,3.935919909603,0,0,0,0,0,0,0,19.0099432727174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9092014555814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7400271758051,0,0.6079378725692,0,0,0
"11104","4-25-93-34-SE",0,0,0,0,0,0,0,8.9549387324206,4.493535677883,0,0,0,0,0,0,0,21.730611627425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38233317219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11105","4-25-93-34-SW",0,0,0,0,0,0,0,12.457919035033,1.5563799168332,0,0,0,0,0,0,0,11.4693717777934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8121720636685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3233007627055,0,0,0
"11106","4-25-93-35-NE",0,0,2.877843373132,0.97256627851,0,0,0,5.877575393456,6.0959637393366,0,0,0.430346326809,0,0,0,2.87607902486,11.987043004065,0,0,0,0,0,0,0,2.5269498645315,0,0,0,0,3.00619414706,0,0,0,0,0,0,0,0,0,0,0,17.6948692103365,0,0,0,0,0,0,0,0,3.2741299981166,2.2997097755,0,0,1.63461474562,0,0,0,0,0,0,0,0,0,0,0,0,1.277314967492,0,0.3343367486249,0,0,0
"11107","4-25-93-35-NW",0,0,0.185302690387,1.15289908663,0,0,0,15.7152346470432,15.8013724633891,0,0,0,0,0,0,0,19.0392736705068,0,0,0,0,0,0,0,0.0044359946505733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87649176675,0,0,0,5.267585052452,0,0,0,0,0,0,0,0,1.329832713499,0,0,0,0,0,0,0,0,0,0,0,0,2.30224330715989,0,0.1923066940222,0,0,0
"11108","4-25-93-35-SE",0,0,1.10022649129,0.207924222917,0,0,0,16.860207730711,8.227315330502,0,0,1.682158427271,0,0,0,0,18.952026576868,4.4634756287478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038782177033,0,0,0,0.0644596656792,2.6026554651856,0,0,0,2.318968984278,0,0,0,0,0,0,0,0,0,0,0,0,2.016680240603,0,0.2136028434462,0,0,0
"11109","4-25-93-35-SW",0,0,0,0.146222105822,0,0,0,4.0786401462075,7.6003931515112,0,0,0,0,0,0,0,22.078673979726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7332010118517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09919520650158,0,0.29369628987978,0,0,0
"11110","4-25-93-36-NE",0,0,1.12549943911096,0,0,0,1.13585607013863,20.9312929765249,7.43793145582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649281812296,1.18141922116791,0,0,0,0,0,0,0,0,0,0,14.4705239461015,0,0,0,16.0917282826709,0,0,0,1.5485178389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30001966663,0,1.22396870312103,0,0,0
"11111","4-25-93-36-NW",0,0,3.432248899195,0,0,0,0.358471666968,3.1261130803,6.97188357957831,0,0,0,0,0,0,0,6.733994855847,3.693646270102,0,0,0,0,0,0,0,0,0,0,0,4.40440147114615,0,0,0,0,0,0,0,0,0,0,0,5.43197352958,0,0,0,0,0,0,0,3.195025329838,10.5178921982493,3.64253780081,0,0,1.07099823392,0,0,0,0,0,0,0,0,0,0,0,0,1.10141594169,0,0.74697764318019,0,0,0
"11112","4-25-93-36-SE",0,0,0,0,0,0,0,21.3945018829615,3.561170538319,0,0,0,0,0,0,0,9.008750874287,0,0,0,0,0,0,0,0,0,0,0,0,0,3.493138420695,0,0,0,0,0,0,0,0,0,0,8.50079842347,0,0,0,14.25332381726,0,0,0,2.54863481124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11113","4-25-93-36-SW",0,0,0,0,0,0,1.20860524348,8.90032133530727,10.8968127049123,0,0,0,0,0,0,0,6.7714499821805,3.2590869628057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0795597383,0,0,0,2.62184141077,0,0,0,4.571595010316,13.6335505553148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4302836044827,0,0.81672549678703,0,0,0
"11114","4-25-93-4-NE",0,0,0.231156980172,0,0,0,0,5.5730885206924,5.054661873792,0,0,0,0,0,0,0,10.534989374154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6393997232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415248655444,0,0,0
"11115","4-25-93-4-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1069321465987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.350413391327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817779811018618,0,0,0
"11116","4-25-93-8-NW",0,0,0,0,0,0,0,0.811474935196,0.17647785607392,0,0,0,0,0,0,0,2.371340805095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10468413338682,0,0,0
"11117","4-25-93-9-SE",0,0,1.0941446808552,0,0,0,0,1.541825700502,0,0,0,0,0,0,0,0,18.915751600016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.961846737307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390902402407,0,0,0
"11118","4-25-94-1-NE",0,0,0,2.39692335353905,0,0,0,12.1319425014232,1.02089131552,0,0,0,0,0,0,0,2.28868300059478,7.82185957811001,0,0,0,0,0,0,0,0,0,0,0,0,2.9054499317211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59989285394,0,0,0,11.652824526726,0.697839786771,0,0,0,0,7.673794471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150264473621,0,0,0
"11119","4-25-94-1-NW",0,0,4.702291714086,0.21810848225,0,0,3.433059578327,12.0007139142669,2.262056556597,0,0,0,0,0,0,0,25.6401364866849,0.2293311238167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78823509083,0,0,0,0.176137609936,0,2.717862548607,0,0,2.2163692992,0.14696941551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5427551877563,0,0,0
"11120","4-25-94-1-SE",0,0,4.376925160073,0,0,0,0.302075911205,19.4139725378517,0.6737797311037,0,0,0,0,0,0,0,5.43731746900768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.127767897771,0,0,0,7.72637662948379,0,0,0,4.935220296521,0,0,0,0,0,0.1026598979031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11121","4-25-94-1-SW",0,0,11.031297782708,8.947527754393,0,0,0,6.826276423799,0,0,0,0,0,0,0,0,11.2996318349656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.973456357302,1.1424842528511,6.6553331360788,0,0,3.64505262773,1.441553572125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11122","4-25-94-10-NE",0,0,0.98194118148,2.29459915432977,0,0,1.0029223429,2.594351101252,2.8812766288717,0,0,0.884834693532,0,0,0,0,11.1180477013298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9590762769,11.3712205169,0,0,1.84794561779,1.7357044438202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688595011451,0,0,0
"11123","4-25-94-10-NW",0,0,8.24033924498,3.7809079668465,0,0,0,3.8091643115275,0,0,0,3.464515709053,0,0,0,0,16.439170615487,0,0,0,0,0,0,0,3.798259507701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39236637618,0,0,0,0.0681423414138,1.6871014161186,0,0,18.671692764088,0,1.1458625361,0,0,0,0.4228189527762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6729935642728,0,0,0
"11124","4-25-94-10-SE",0,0,0,1.1823628696445,0,0,0,13.888841543198,0,0,0,0,0,0,0,0,26.726234696975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4396806341,0.0490678335494,0,0,0,1.11513985068,0,0,0,0.198210911327,1.74057279347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11125","4-25-94-10-SW",0,0,0.281488834071,2.74619954579,0,0,0,8.3706226130667,0,0,0,0,0,0,0,0,31.2576008220391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.131345039602,19.805945181289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11126","4-25-94-11-NE",0,0,0.4927361579,5.1827611475935,0,0,1.61303787984,1.1197918832,0,0,0,0,0,0,0,0,20.876943065693,0,0,0,0,0,0,0,3.03158158303,1.82645708886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349005595717,0,0,0,0,0,0,0,0,7.847686467091,18.034874547954,0,0,0,0,3.29111162296,0,0,0,0,0,0,0,0,0,0,0,1.0849130917414,0,0.93267457521,0,0,0
"11127","4-25-94-11-NW",0,0,0.148866817702,0,0,0,1.910971600122,3.71182292759,13.695543106954,0,0,0,0,0,0,0,20.890500505414,2.84048415507,0,0,0,0,0,0,0,2.90641373287,0,0,0,0,0.910546579292,0,0,0,0,0,0,0,0,0,3.60634023895,0,0,0,0,0,0,0,0,0,11.5492171076,0,0,0,0,3.971676318727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4936554455451,0,0,0
"11128","4-25-94-11-SE",0,0,0,0,0,0,0,5.39298196104,0,0,0,2.48085073615,0,0,0,0,36.2513633488991,3.78386643366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687102920172,0,7.23808564153,0,0,0,1.21523570334,0,0,0,0,0,0,0,0,0,0,0,0.0896641416296,0,0.8981790067475,0,0,0
"11129","4-25-94-11-SW",0,0,0,0,0,0,0.476298586815,2.280232886213,8.90656375134236,0,0,0.911941628763,0,0,0,0,24.400250727507,0,0,0,0,0,0,0,0,0,0,0,0,14.4333799655,1.18465776581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783876834416,0,0,0,5.83058978375,0,0,0,0,0,4.980026070319,0,0,0,0,0,0,0,0,0,0,0,1.3684038862,0,0,0,0,0
"11130","4-25-94-12-NE",0,0,4.395882976,0,0,0,1.53949133903817,15.520446206482,0,0,0,0,0,0,0,0,12.8835690108929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2341613537872,0,0,0,5.8041271594783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16891624373146,0,0,0
"11131","4-25-94-12-NW",0,0,1.00380814083,9.16904906028156,0,0,0,0.74991101118,0.149991409027,0,0,0,0,0,0,0,5.040480399544,0,0,0,0,0,0,0,12.24432981924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6487291482956,0,0,0,1.101685938065,0,11.10971471467,0,0,0,0,0,0,0,0,0,0,0,0.1002712486506,0,0.6204157928499,0,0,0
"11132","4-25-94-12-SE",0,0,0,6.11853686700916,0,0,2.02261917468,6.26399389766652,3.39415705418,0,0,0,0,0,0,0,17.4861495691747,5.1335987067223,0,0,0,0,0,0,0,0,0,0,0,0,2.70633155985987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32389397564781,0,0,0,1.344828355793,0.00262928936084,0,0,0,0,7.49464793750313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86491784616995,0,0,0
"11133","4-25-94-12-SW",0,0,3.10268246023,0,0,0,0,7.445090933661,5.146754220866,0,0,0,0,0,0,0,32.8247625435774,0.515315253111,0,0,0,0,0,0,4.92493748751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232381325646,0,0,0,2.8372942586194,1.91208006901,0,0,0.0367083229828,0,3.434497198344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2938481998672,0,0,0
"11134","4-25-94-13-NE",0,0,3.38456997578,39.7290902893056,0,0,0,8.58453473349561,10.21169996629,0,0,0.735041814028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90122028936401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579957511936,0,0.118648089662,0,0,0
"11135","4-25-94-13-NW",0,0,7.00911751196,26.0674400535,0,0,0,0,14.9571656546146,0,0,0,0,0,0,0,0,0.1841616434632,0,0,0,0,0,0,0.868503149079629,0,0,0,0,0.3951578470034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2961105124541,7.67761604986802,0,0,0,0,1.49924481908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59751097570349,0,0,0
"11136","4-25-94-13-SE",0,0,8.8002877904252,26.6143343913497,0,0,0,8.3007816368698,0.823923492817,0,0,0,0,0,0,0,6.38651536417085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99299113665,0,0,0,0,4.4143007088495,0,0,0,2.2724234201984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471862991801,0,0.48698779273041,0,0,0
"11137","4-25-94-13-SW",0,0,4.5838814493111,8.3569714634454,0,0,0,0,11.5715722668639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762037818967,0.1868501495346,0,0,0,0.808839251246,0,0,0,0,0,0,0,0,0,0,0.0687780941968,0,0,0,0,0,0,0,0,25.5493110077164,0,0,0,0,0,4.795701522641,0,0,0,0,0,0,0,0,0,0,0,0.7677246941207,0,0.42314959504231,0,0,0
"11138","4-25-94-14-NE",0,0,0.597361370466,7.52142285902,5.939076021807,0,0,0,16.983176999656,0,0,0,0,0,0,0,0,0.653624635978,0,0,0,0,0,0,3.19618667193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97336997994,6.54339706539229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58914210259132,0,0,0
"11139","4-25-94-14-NW",0,0,11.101732067735,5.8988793835106,2.481401374602,0,0,0,39.11358230748,0,0,0.00548366488897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16988079963,0,0,0,0,3.97305024233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1484022055745,0,0,0
"11140","4-25-94-14-SE",0,0,3.7813904103,2.0165388505971,0.732389944807,0,6.803232098855,0,21.4136915760476,0,0,0,0,0,0,0,2.432798966465,0,0,0,0,0,0,0,0,16.68825095998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694187046221,0,0,0,0,0,0,0,0,0.676207442338,10.720489220369,0,0,0,0,0.16448846738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4955046815406,0,0,0
